target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,filter,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,accessibility_violations,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,ga_tag_id,third_party_service_domains,third_party_service_urls,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count,www_scan_status,www_url,www_status_code,www_title
lfextracta.cr.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse""]",,2025-01-13T12:34:30.917Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
landfire.cr.usgs.gov,usgs.gov,gov,False,https://landfire.cr.usgs.gov/,usgs.gov,gov,landfire.cr.usgs.gov,False,False,403.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse"",""omb_idea""]",True,2025-01-13T12:34:37.039Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,"[""landfire.cr.usgs.gov""]",False,0.0,471.59999990463257,,,True,True,403 Forbidden,,,,,,,,,,,,,False,False,False,https://landfire.cr.usgs.gov/robots.txt,False,404.0,text/html,,,,False,False,https://landfire.cr.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
lsc.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse""]",,2025-01-13T12:34:39.132Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,completed,https://www.usgs.gov/centers/eesc,200.0,Eastern Ecological Science Center | U.S. Geological Survey
doi.sciencebase.gov,sciencebase.gov,gov,False,https://doi.sciencebase.gov/,sciencebase.gov,gov,doi.sciencebase.gov,True,False,200.0,text/html,True,True,Department of the Interior,USGS/Denver Federal Center,Executive,True,"[""pulse"",""omb_idea""]",True,2025-01-13T02:36:25.106Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":4,""language"":1}",True,cloudfront.net,,,,True,,False,,,"UA-23479674-1,UA-33523145-1,UA-36917227-1","[""invalid"",""my.usgs.gov"",""s.ytimg.com"",""search.usa.gov"",""searchstats.usa.gov"",""ssl.google-analytics.com"",""www.google-analytics.com"",""www.usgs.gov"",""www.youtube.com""]","[""https://my.usgs.gov/foresee/foresee-surveydef.js"",""https://my.usgs.gov/foresee/foresee-trigger.js"",""https://my.usgs.gov/scripts/analytics/Universal-Federated-Analytics-Min.1.0.js"",""https://my.usgs.gov/scripts/analytics/usa-search.js"",""https://s.ytimg.com/yts/jsbin/www-widgetapi-vfl_KrOpt/www-widgetapi.js"",""https://search.usa.gov/assets/sayt_loader.js"",""https://search.usa.gov/javascripts/remote.loader.js"",""https://searchstats.usa.gov/"",""https://ssl.google-analytics.com/__utm.gif"",""https://ssl.google-analytics.com/ga.js"",""https://www.google-analytics.com/analytics.js"",""https://www.google-analytics.com/collect"",""https://www.usgs.gov/scripts/analytics/Universal-Federated-Analytics-Min.1.0.js"",""https://www.usgs.gov/scripts/analytics/usa-search.js"",""https://www.youtube.com/iframe_api""]",9.0,"["".doi.sciencebase.gov"","".sciencebase.gov"",""doi.sciencebase.gov""]",True,0.0019528125,221.90000009536743,"[""about"",""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",True,True,ScienceBase Home,,,,,,,,,,,,,False,False,False,https://doi.sciencebase.gov/robots.txt,False,404.0,text/html,,,,False,False,https://doi.sciencebase.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
ghsc.code-pages.usgs.gov,usgs.gov,gov,False,https://ghsc.code-pages.usgs.gov/,usgs.gov,gov,ghsc.code-pages.usgs.gov,False,False,404.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,True,"[""dap""]",,2025-01-13T12:34:52.749Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""contrast"":1,""language"":1}",True,,,,,False,,False,,,,,,0.0,"["".usgs.gov""]",True,0.0,96.40000009536745,,,False,True,The page you're looking for could not be found (404),,,,,,,,,,,,,False,False,False,https://ghsc.code-pages.usgs.gov/robots.txt,False,404.0,text/html,,,,False,False,https://ghsc.code-pages.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,completed,https://www.ghsc.code-pages.usgs.gov,404.0,
geodatacontracts.er.usgs.gov,usgs.gov,gov,True,https://www.usgs.gov/national-geospatial-technical-operations-center/geospatial-products-and-services-contracts-0,usgs.gov,gov,www.usgs.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse""]",,2025-01-13T12:35:09.561Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""USGS"",""pua"":""UA-108444827-1"",""pga4"":""G-FH5X1PMV8C"",""sp"":""lookup,locate,keywords"",""exts"":""png,gif,jpg"",""dclink"":""true"",""autotracker"":""true"",""yt"":""true"",""optout"":""false"",""palinteractiontypedim"":""1""}",20241218 v8.5 - GA4,"G-FH5X1PMV8C,UA-77708142-1,UA-108444827-1,G-CSLL4ZEK4L","[""cdn.gov.cfigroup.com"",""cdn.jsdelivr.net"",""d9-wret.s3.us-west-2.amazonaws.com"",""dap.digitalgov.gov"",""script.hotjar.com"",""static.addtoany.com"",""static.hotjar.com"",""touchpoints.app.cloud.gov"",""use.fontawesome.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://cdn.gov.cfigroup.com/webmon/s/source/webmon/f44f46b9c01122/webmon.js"",""https://cdn.jsdelivr.net/npm/mathjax@3/es5/tex-mml-chtml.js"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/Geosp-Coastal_LA_chenier_1.JPG"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/Geosp-DisneyEpcot.JPG"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/Geosp-Ground_Zero.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/Geosp-NPS_Little_Bighorn.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/NPS_Zion_3D2.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/side_image/public/thumbnails/image/contract_collage.jpg"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://script.hotjar.com/modules.60031afbf51fb3e88a5b.js"",""https://static.addtoany.com/menu/modules/core.junnp81e.js"",""https://static.addtoany.com/menu/page.js"",""https://static.hotjar.com/c/hotjar-606685.js"",""https://touchpoints.app.cloud.gov/img/us_flag_small.png"",""https://touchpoints.app.cloud.gov/img/usa-icons/launch.svg"",""https://touchpoints.app.cloud.gov/touchpoints/5e10f821.js"",""https://use.fontawesome.com/releases/v6.5.1/css/all.css"",""https://use.fontawesome.com/releases/v6.5.1/webfonts/fa-solid-900.woff2"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/0b866fa6/www-widgetapi.vflset/www-widgetapi.js""]",11.0,"["".usgs.gov""]",True,0.001051359375,564.0,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,Geospatial Products and Services Contracts | U.S. Geological Survey,"The U.S. Geological Survey's (USGS) Geospatial Products and Services Contracts (GPSC) is a suite of contracts used by federal, state, and municipal governments, as well as non-profits, Tribes, and private entities to partner with the USGS to fulfill their geospatial data requirements.",and Geospatial Data,,,,,,,,https://www.usgs.gov/national-geospatial-technical-operations-center/geospatial-products-and-services-contracts-0,en,,True,False,True,https://www.usgs.gov/core-science-systems/national-geospatial-program/geospatial-products-and-services-contractsrobots.txt,False,404.0,text/html,,,,False,True,https://www.usgs.gov/core-science-systems/national-geospatial-program/geospatial-products-and-services-contractssitemap.xml,False,404.0,text/html,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-checkbox"",""usa-fieldset"",""usa-footer"",""usa-form"",""usa-form-group"",""usa-header"",""usa-icon"",""usa-input"",""usa-label"",""usa-legend"",""usa-list"",""usa-megamenu"",""usa-nav-container"",""usa-social-link"",""usa-sr-only"",""usa-textarea""]",True,75.0,1.0,20.0,v3.9.0,100.0,256.0,dns_resolution_error,,,
fws.sciencebase.gov,sciencebase.gov,gov,,,,,,,False,,,,,Department of the Interior,USGS/Denver Federal Center,Executive,,"[""pulse""]",,2025-01-13T02:39:56.632Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
fresc.usgs.gov,usgs.gov,gov,True,https://www.usgs.gov/centers/forest-and-rangeland-ecosystem-science-center,usgs.gov,gov,www.usgs.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,False,"[""pulse""]",,2025-01-13T12:35:22.328Z,completed,page_frame_not_ready,completed,completed,completed,completed,completed,completed,,True,,Drupal,,,True,,True,"{""agency"":""DOI"",""subagency"":""USGS"",""pua"":""UA-108444827-1"",""pga4"":""G-FH5X1PMV8C"",""sp"":""lookup,locate,keywords"",""exts"":""png,gif,jpg"",""dclink"":""true"",""autotracker"":""true"",""yt"":""true"",""optout"":""false"",""palinteractiontypedim"":""1""}",20241218 v8.5 - GA4,"G-FH5X1PMV8C,UA-77708142-1,UA-108444827-1,G-CSLL4ZEK4L","[""cdn.gov.cfigroup.com"",""cdn.jsdelivr.net"",""d9-wret.s3.us-west-2.amazonaws.com"",""dap.digitalgov.gov"",""fresc.usgs.gov"",""script.hotjar.com"",""static.addtoany.com"",""static.hotjar.com"",""touchpoints.app.cloud.gov"",""use.fontawesome.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://cdn.gov.cfigroup.com/webmon/s/source/webmon/f44f46b9c01122/webmon.js"",""https://cdn.jsdelivr.net/npm/mathjax@3/es5/tex-mml-chtml.js"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/OldForestOregonCoastRange.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/media/images/Creek%20%26%20Forest.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/7074.JPG"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/carousel/public/thumbnails/image/Jenkins_MtnGoat_OFR_CoverOption4_0.JPG"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/image_card/public/American_Avocet_1.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/image_card/public/CA_condor_dsc03775_Sue_Haig_photo.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/image_card/public/media/images/ATT3348_site_photo-20200901-224043.jpg.jpeg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/info_block/public/thumbnails/image/2019%20Soda%20Monitoring%20Crew%20minus%20Jake.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/info_block/public/thumbnails/image/7800.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/teaser/public/media/images/IMG_1484.jpg"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/teaser/public/media/images/UxI%20alternate%201.JPG"",""https://d9-wret.s3.us-west-2.amazonaws.com/assets/palladium/production/s3fs-public/styles/teaser/public/thumbnails/image/Fig%2012%20bottom.png"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js""]",12.0,"["".usgs.gov""]",True,0.002301359375,458.80000019073486,"[""about"",""foia"",""privacy"",""usa.gov""]","[""about us"",""accessibility"",""no fear act"",""foia"",""privacy policy"",""vulnerability disclosure"",""usa.gov""]",True,True,Forest and Rangeland Ecosystem Science Center | U.S. Geological Survey,,,,,,,,,,https://www.usgs.gov/centers/forest-and-rangeland-ecosystem-science-center,en,,True,False,True,https://www.usgs.gov/centers/forest-and-rangeland-ecosystem-science-center,True,200.0,text/html,,,,False,True,https://www.usgs.gov/centers/forest-and-rangeland-ecosystem-science-center,True,200.0,text/html,,,,20.0,0.0,40.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-banner-inner"",""usa-button"",""usa-checkbox"",""usa-fieldset"",""usa-footer"",""usa-form"",""usa-form-group"",""usa-header"",""usa-icon"",""usa-input"",""usa-label"",""usa-legend"",""usa-list"",""usa-megamenu"",""usa-nav-container"",""usa-social-link"",""usa-sr-only"",""usa-textarea""]",True,80.0,4.0,20.0,v3.9.0,100.0,264.0,dns_resolution_error,,,
vi.waterdata.usgs.gov,usgs.gov,gov,True,https://waterdata.usgs.gov/vi/nwis/,usgs.gov,gov,waterdata.usgs.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse""]",,2025-01-13T12:35:34.687Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,,,,False,,False,,,G-Q3BG15MFSR,"[""ajax.googleapis.com"",""www.googletagmanager.com"",""www2.usgs.gov""]","[""https://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/cupertino/jquery-ui.css"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.googletagmanager.com/td"",""https://www2.usgs.gov/scripts/analytics/usgs-analytics.js""]",3.0,"["".usgs.gov"",""waterdata.usgs.gov""]",True,0.0,1019.5,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",True,True,USGS Water Data for Virgin Islands,,,,,,,,,,,en,,False,True,False,https://vi.waterdata.usgs.gov/robots.txt,True,200.0,text/plain,79.0,,"[""http://waterdata.usgs.gov/sitemapWaterdata.xml""]",False,False,https://vi.waterdata.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
luigi.wim.usgs.gov,usgs.gov,gov,False,https://luigi.wim.usgs.gov/,usgs.gov,gov,luigi.wim.usgs.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,True,"[""dap"",""pulse"",""omb_idea""]",True,2025-01-13T12:35:44.144Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",False,amazonaws.com,,,,False,,True,"{""agency"":""DOI""}",20241218 v8.5 - GA4,G-CSLL4ZEK4L,"[""dap.digitalgov.gov"",""www.google-analytics.com"",""www.googletagmanager.com""]","[""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://www.google-analytics.com/g/collect"",""https://www.googletagmanager.com/gtag/js""]",3.0,"["".usgs.gov""]",False,0.0,97.90000009536745,,,True,True,WiM,,,,,,,,,,,,,False,False,False,https://luigi.wim.usgs.gov/robots.txt,False,404.0,text/html,,,,False,False,https://luigi.wim.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
marine.usgs.gov,usgs.gov,gov,True,https://www.usgs.gov/natural-hazards/coastal-marine-hazards-and-resources,usgs.gov,gov,www.usgs.gov,False,False,403.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,False,"[""pulse""]",,2025-01-13T12:35:54.960Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,"["".usgs.gov""]",False,0.0,548.3000001907349,,,True,True,ERROR: The request could not be satisfied,,,,,,,,,,,,,False,False,True,https://www.usgs.gov/natural-hazards/coastal-marine-hazards-and-resources,False,403.0,text/html,,,,False,True,https://www.usgs.gov/natural-hazards/coastal-marine-hazards-and-resources,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
media.wr.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""pulse""]",,2025-01-13T12:35:57.260Z,connection_refused,connection_refused,completed,connection_refused,connection_refused,connection_refused,completed,connection_refused,,True,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
minerals.usgs.gov,usgs.gov,gov,True,https://www.usgs.gov/energy-and-minerals/mineral-resources-program,usgs.gov,gov,www.usgs.gov,False,False,403.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,False,"[""pulse""]",,2025-01-13T12:36:05.596Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,"["".usgs.gov""]",False,0.0,179.5,,,True,True,ERROR: The request could not be satisfied,,,,,,,,,,,,,False,False,True,https://www.usgs.gov/energy-and-minerals/mineral-resources-program,False,403.0,text/html,,,,False,True,https://www.usgs.gov/energy-and-minerals/mineral-resources-program,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
ms.water.usgs.gov,usgs.gov,gov,True,https://www.usgs.gov/centers/lower-mississippi-gulf-water-science-center,usgs.gov,gov,www.usgs.gov,False,False,403.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,False,"[""pulse""]",,2025-01-13T12:36:14.723Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,"["".usgs.gov""]",False,0.0,128.90000009536743,,,True,True,ERROR: The request could not be satisfied,,,,,,,,,,,,,False,False,True,https://www.usgs.gov/centers/lower-mississippi-gulf-water-science-centerrobots.txt,False,403.0,text/html,,,,False,True,https://www.usgs.gov/centers/lower-mississippi-gulf-water-science-centersitemap.xml,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
mt.waterdata.usgs.gov,usgs.gov,gov,True,https://waterdata.usgs.gov/mt/nwis/,usgs.gov,gov,waterdata.usgs.gov,True,False,200.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,True,"[""pulse""]",,2025-01-13T12:36:26.848Z,completed,completed,completed,completed,completed,completed,completed,completed,,True,,,,,False,,False,,,G-Q3BG15MFSR,"[""ajax.googleapis.com"",""www.googletagmanager.com"",""www2.usgs.gov""]","[""https://ajax.googleapis.com/ajax/libs/jqueryui/1.8/themes/cupertino/jquery-ui.css"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www2.usgs.gov/scripts/analytics/usgs-analytics.js""]",3.0,"["".usgs.gov"",""waterdata.usgs.gov""]",True,0.0,956.4000000953674,"[""foia"",""privacy"",""usa.gov""]","[""accessibility"",""foia""]",True,True,USGS Water Data for Montana,,,,,,,,,,,en,,False,True,False,https://mt.waterdata.usgs.gov/robots.txt,True,200.0,text/plain,79.0,,"[""http://waterdata.usgs.gov/sitemapWaterdata.xml""]",False,False,https://mt.waterdata.usgs.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
natweb.usgs.gov,usgs.gov,gov,,,,,,,False,,,,,Department of the Interior,U.S. Geological Survey,Executive,,"[""omb_idea""]",False,2025-01-13T12:36:29.190Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,,False,,,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
hydromet.usbr.gov,usbr.gov,gov,,,,,,,False,,,,,Department of the Interior,Bureau of Reclamation,Executive,,"[""pulse""]",,2025-01-13T06:55:03.368Z,connection_reset,connection_reset,completed,connection_reset,connection_reset,connection_reset,completed,connection_reset,,True,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dns_resolution_error,,,
labs.waterdata.usgs.gov,usgs.gov,gov,False,https://labs.waterdata.usgs.gov/,usgs.gov,gov,labs.waterdata.usgs.gov,True,False,200.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,False,"[""dap"",""pulse"",""omb_idea""]",True,2025-01-13T12:36:35.287Z,completed,unknown_error,completed,completed,completed,completed,completed,completed,,True,cloudfront.net,,,,True,,True,"{""agency"":""DOI"",""subagency"":""USGS"",""pua"":""UA-77708142-1"",""pga4"":""G-FH5X1PMV8C"",""sp"":""lookup,locate,keywords"",""exts"":""png,gif,jpg"",""dclink"":""true"",""autotracker"":""true"",""yt"":""true"",""optout"":""false"",""palinteractiontypedim"":""1""}",20241218 v8.5 - GA4,"G-0HCSRRZZVP,G-FH5X1PMV8C,UA-77708142-1,G-T4XSP9RZH8,G-CSLL4ZEK4L","[""cdn.jsdelivr.net"",""code.jquery.com"",""dap.digitalgov.gov"",""fonts.googleapis.com"",""unpkg.com"",""www.googletagmanager.com"",""www.youtube.com""]","[""https://cdn.jsdelivr.net/npm/d3@7.9.0"",""https://cdn.jsdelivr.net/npm/katex@0.15.1/dist/contrib/auto-render.min.js"",""https://cdn.jsdelivr.net/npm/katex@0.15.1/dist/contrib/mhchem.min.js"",""https://cdn.jsdelivr.net/npm/katex@0.15.1/dist/katex.min.css"",""https://cdn.jsdelivr.net/npm/katex@0.15.1/dist/katex.min.js"",""https://cdn.jsdelivr.net/npm/markmap-autoloader"",""https://cdn.jsdelivr.net/npm/markmap-lib@0.18.8"",""https://cdn.jsdelivr.net/npm/markmap-toolbar@0.18.8"",""https://cdn.jsdelivr.net/npm/markmap-toolbar@0.18.8/dist/style.css"",""https://cdn.jsdelivr.net/npm/markmap-view@0.18.8"",""https://cdn.jsdelivr.net/npm/mermaid@8.13.4/dist/mermaid.min.js"",""https://cdn.jsdelivr.net/npm/npm2url/dist/index.cjs"",""https://code.jquery.com/jquery-3.6.0.min.js"",""https://dap.digitalgov.gov/Universal-Federated-Analytics-Min.js"",""https://dap.digitalgov.gov/web-vitals/dist/web-vitals.attribution.iife.js"",""https://fonts.googleapis.com/css"",""https://unpkg.com/npm2url/dist/index.cjs"",""https://www.googletagmanager.com/gtag/js"",""https://www.googletagmanager.com/gtm.js"",""https://www.youtube.com/iframe_api"",""https://www.youtube.com/s/player/3ede36f2/www-widgetapi.vflset/www-widgetapi.js""]",7.0,"["".usgs.gov""]",True,0.0286618748779296,764.0,"[""about"",""fear"",""foia"",""privacy""]","[""accessibility"",""no fear act"",""foia"",""inspector general"",""privacy policy""]",True,True,Water Data Labs,,,Water Data Labs,,,,,website,/,,en,,True,False,False,https://labs.waterdata.usgs.gov/robots.txt,False,403.0,application/xml,,,,True,False,https://labs.waterdata.usgs.gov/sitemap.xml,True,200.0,text/xml,1081.0,10.0,0.0,20.0,0.0,0.0,0.0,"[""usa-accordion"",""usa-banner"",""usa-button"",""usa-card-group"",""usa-footer"",""usa-header"",""usa-icon"",""usa-input"",""usa-link"",""usa-list"",""usa-logo"",""usa-menu-btn"",""usa-nav"",""usa-navbar"",""usa-overlay"",""usa-search"",""usa-skipnav"",""usa-sr-only""]",True,40.0,1.0,20.0,,0.0,81.0,dns_resolution_error,,,
nccwsc.usgs.gov,usgs.gov,gov,True,https://www.usgs.gov/land-resources/climate-adaptation-science-centers,usgs.gov,gov,www.usgs.gov,False,False,403.0,text/html,True,False,Department of the Interior,U.S. Geological Survey,Executive,False,"[""pulse""]",,2025-01-13T12:36:42.142Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,"["".usgs.gov""]",False,0.0,530.9000000953674,,,True,True,ERROR: The request could not be satisfied,,,,,,,,,,,,,False,False,True,https://www.usgs.gov/land-resources/climate-adaptation-science-centers,False,403.0,text/html,,,,False,True,https://www.usgs.gov/land-resources/climate-adaptation-science-centers,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
navigator.er.usgs.gov,usgs.gov,gov,False,https://navigator.er.usgs.gov/,usgs.gov,gov,navigator.er.usgs.gov,False,False,403.0,text/html,True,True,Department of the Interior,U.S. Geological Survey,Executive,False,"[""pulse""]",,2025-01-13T12:36:48.235Z,completed,completed,completed,completed,completed,completed,completed,completed,"{""language"":1}",True,,,,,False,,False,,,,,,0.0,"["".usgs.gov""]",False,0.0,506.0,,,True,True,403 Forbidden,,,,,,,,,,,,,False,False,False,https://navigator.er.usgs.gov/robots.txt,False,403.0,text/html,,,,False,False,https://navigator.er.usgs.gov/sitemap.xml,False,403.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0,dns_resolution_error,,,
